,0,1
2016,-0.9429812,35.07034
2017,-22.779284,-25.686459
2018,-32.74882,-24.607504
2019,26.032879,-12.202625
2020,-25.958765,-3.2924705
2021,-3.4398792,-42.302998
2022,8.347746,-42.220165
2023,-25.937386,-34.80036
2024,-16.247524,-4.2799716
2025,19.783869,7.0029674
2026,23.388132,1.391128
2027,-23.606691,23.159084
2028,31.623726,26.075602
2029,18.542542,10.127633
2030,16.525753,28.799545
2031,-16.896713,11.82537
2032,-4.520419,-39.355568
2033,41.816463,-13.261733
2034,-11.486543,42.850853
2035,1.4456582,-7.512425
2036,-32.501537,5.2768245
2037,23.73817,-1.8801564
2038,-25.489016,-26.66822
2039,5.9031563,18.69045
2040,-31.722261,-17.495419
2041,-3.2328322,-32.427757
2042,-17.074799,18.522346
2043,-1.6959522,25.400396
2044,13.047248,-27.355347
2045,-20.982246,16.167915
2046,-1.5951649,-6.2668266
2047,-26.336987,27.79285
2048,8.145712,34.100792
2049,43.082737,-9.277218
2050,19.79183,19.049173
2051,6.9738674,-1.5774364
2052,-17.103298,-2.7019212
2053,42.72053,9.828665
2054,-12.200468,-36.69689
2055,-2.4107962,-39.673317
2056,15.19132,42.14035
2057,0.2507932,22.756931
2058,-29.91363,5.534687
2059,-26.649265,-25.83498
2060,-3.1133626,-45.770023
2061,-9.4989395,36.991108
2062,-1.2458651,26.854397
2063,-21.278372,-0.033045262
2064,-20.72997,-28.706419
2065,-10.06336,19.304365
2066,-0.7212381,-37.250523
2067,40.492924,22.51922
2068,17.791386,37.259087
2069,-1.9221087,28.171228
2070,-5.7985234,47.633354
2071,0.51097023,6.8106813
2072,26.453337,27.875698
2073,8.335103,-23.893568
2074,-25.180813,-16.87808
2075,15.915512,43.813793
2076,25.332865,14.712663
2077,-12.08865,-34.22628
2078,-41.78038,1.5463783
2079,29.797405,-7.2412853
2080,-0.9576381,-10.495621
2081,32.553013,27.303656
2082,-18.075014,-42.715923
2083,-38.744896,14.339911
2084,-5.472324,-5.0630155
2085,4.6214814,-6.696795
2086,-16.481588,37.708824
2087,3.9784007,-15.029191
2088,23.06615,35.62649
2089,19.87091,-45.935818
2090,-24.491468,8.038423
2091,6.809428,18.962511
2092,22.33896,15.418876
2093,4.336613,-0.0365163
2094,-4.184635,46.742455
2095,1.3657672,24.35957
2096,23.558876,18.071756
2097,-6.31678,3.017251
2098,-9.619023,-41.269497
2099,12.727911,10.490591
2100,2.018152,-38.507084
2101,32.405594,-10.520849
2102,9.108726,-35.6796
2103,-15.75283,33.52249
2104,-18.252285,0.062204257
2105,-37.862476,25.505295
2106,-2.4291852,-0.9155025
2107,5.485026,-27.863869
2108,0.5817479,-23.978203
2109,15.294722,-14.95365
2110,-25.649979,-3.785815
2111,6.3964524,20.878948
2112,10.168543,50.399197
2113,15.978778,15.838698
2114,10.290791,-5.448533
2115,26.169464,25.628222
2116,16.75238,19.444645
2117,-20.116165,-35.390774
2118,5.074288,22.430082
2119,-11.148194,-40.798504
2120,-26.717373,-1.1806227
2121,-14.923357,-29.03645
2122,0.9459891,4.005655
2123,42.101746,-13.231316
2124,-20.871529,22.692625
2125,-7.7430644,-2.0489457
2126,10.748884,-5.179351
2127,-19.090921,16.983727
2128,21.642246,-1.3400741
2129,7.214565,50.962692
2130,-14.527163,-33.355232
2131,-2.0901124,-37.156647
2132,-1.8421763,36.108658
2133,18.257715,14.805054
2134,17.456099,-3.1473014
2135,8.818897,-37.5339
2136,16.240425,14.464715
2137,44.29916,-10.024482
2138,7.852993,-14.290319
2139,17.67137,29.165976
2140,14.229292,1.9547623
2141,-8.186258,50.48035
2142,-18.513975,-13.974494
2143,-7.3998084,-35.567654
2144,42.927845,-14.715301
2145,-4.535645,40.89236
2146,-24.573967,-27.781242
2147,-2.5008013,-5.7010355
2148,11.258817,-34.63023
2149,-22.145666,-36.148933
2150,-12.508471,-52.388397
2151,-13.672087,13.861429
2152,11.795968,47.74884
2153,25.3523,15.690341
2154,19.864243,0.8229916
2155,5.5156555,-36.26559
2156,-16.074173,-6.774391
2157,22.573603,11.879904
2158,11.260838,23.219606
2159,13.802424,-9.226027
2160,12.485826,51.443623
2161,-41.44761,-24.244085
2162,-34.82113,-18.635885
2163,24.910213,-44.443645
2164,32.817024,-12.0902605
2165,20.848894,-3.0113268
2166,-15.410178,39.05211
2167,10.260944,23.267712
2168,-23.296295,0.42199004
2169,16.328638,25.018137
2170,12.725158,-3.0503812
2171,-21.832518,-33.243275
2172,-7.9057994,-39.739166
2173,12.834552,17.424232
2174,-15.864125,-37.684265
2175,19.485325,9.990178
2176,-4.2087336,-30.10026
2177,0.18043207,-24.262417
2178,-17.538158,18.761639
2179,-7.3101735,-29.419065
2180,-20.469501,-16.279222
2181,30.987284,37.070183
2182,-12.326714,36.383266
2183,8.045418,-39.83686
2184,-12.954811,22.14853
2185,-5.307344,35.551495
2186,-7.6974964,31.727526
2187,-19.250244,25.151798
2188,-5.032798,-36.55377
2189,10.897405,-51.165142
2190,-0.78144574,-40.442753
2191,28.770533,-13.13806
2192,34.00902,22.223349
2193,26.00536,-0.014158087
2194,14.527444,-4.854951
2195,13.406901,14.441196
2196,-21.22316,-8.184701
2197,1.4910223,36.988274
2198,-4.2204795,-54.76753
2199,37.48815,-23.456606
2200,-42.91985,20.548992
2201,-6.0490108,-2.1886213
2202,-7.5029364,27.970293
2203,-26.280767,18.578226
2204,-49.80225,0.47687143
2205,13.444867,51.49362
2206,-10.195898,-38.01766
2207,5.8436747,-8.115562
2208,38.101986,-6.0851874
2209,8.927739,43.30546
2210,-20.759176,28.832472
2211,-9.926354,6.923724
2212,16.790314,19.766085
2213,-21.00941,-26.452522
2214,-19.576612,-36.075596
2215,10.8496685,25.927557
2216,5.7150993,-2.7324464
2217,42.166977,-12.161988
2218,4.4126816,-0.31492156
2219,-11.762837,-20.050861
2220,16.626703,-0.5093835
2221,16.947504,-40.307446
2222,-11.7524605,3.6546981
2223,11.123114,-36.792397
2224,-7.368805,16.301165
2225,2.0704515,5.7320046
2226,17.6049,-6.6842847
2227,1.4834677,-30.721737
2228,12.1891,28.80126
2229,-19.70021,9.998977
2230,29.391785,0.79787815
2231,-20.008736,13.610823
2232,-19.285427,-7.6499453
2233,-9.82218,-30.66029
2234,22.46965,-3.4630926
2235,-18.026478,-23.04822
2236,-2.5509744,-51.946434
2237,-23.188604,32.712154
2238,6.6601243,36.468525
2239,-13.530584,-34.999306
2240,-29.445452,37.790756
2241,-17.828516,-35.354366
2242,-9.739041,-3.7703352
2243,4.890922,-32.92281
2244,11.041802,43.911247
2245,18.298819,28.150427
2246,-5.230412,-3.2110684
2247,30.650084,-29.129776
2248,-16.408558,13.477624
2249,-35.019867,30.25891
2250,9.237396,-11.840756
2251,25.739841,17.848814
2252,7.2006884,-44.750492
2253,29.815449,42.991325
2254,-17.254997,1.062559
2255,-21.724686,5.832083
2256,15.100598,-33.186855
2257,-31.98158,-1.3902265
2258,-2.5992203,33.075756
2259,2.1680171,41.18047
2260,-7.0475917,-32.207184
2261,-14.646001,-41.823555
2262,-21.044537,-23.535793
2263,-22.733355,-36.160564
2264,-9.522002,-5.6727285
2265,-15.934003,13.452017
2266,4.128327,-20.667292
2267,-1.0363219,-3.4286132
2268,-31.849154,-32.46856
2269,-10.658127,27.612125
2270,20.337847,11.257256
2271,-22.008251,-7.774146
2272,-18.646946,-5.3535786
2273,8.894168,48.60683
2274,-21.667612,-13.566981
2275,6.7433715,6.5389504
2276,-1.6184069,-30.919586
2277,-17.937618,-27.494995
2278,15.257757,15.543097
2279,-6.363196,-0.4679841
2280,43.662716,-12.667851
2281,-11.824803,-0.112122834
2282,0.46034908,33.05389
2283,17.232857,33.11858
2284,3.922901,13.15578
2285,-17.503239,-35.340374
2286,2.7273974,-12.11189
2287,-10.165771,35.173355
2288,-16.309912,13.724192
2289,4.2166395,-34.341373
2290,-16.1381,-44.715477
2291,-23.330618,13.1664
2292,-4.600544,28.184776
2293,-37.350998,33.216984
2294,-7.0806093,-35.549427
2295,2.7996879,12.187248
2296,-29.92587,-36.5181
2297,-11.539423,-33.40845
2298,5.778439,37.543056
2299,10.535459,-17.749376
2300,38.494106,0.7930445
2301,-25.313759,-17.713614
2302,-14.942467,50.63225
2303,-10.902527,41.74215
2304,2.2420385,-8.354897
2305,-7.9455247,-14.685291
2306,-0.9815343,-5.13247
2307,28.104534,33.423004
2308,21.78593,26.830788
2309,15.02842,-43.370743
2310,-21.888548,-25.071953
2311,-19.12872,17.360651
2312,-26.643358,-40.661343
2313,-18.125967,-43.057434
2314,5.1389766,35.34028
2315,-10.220681,-41.51428
2316,6.01919,50.02455
2317,13.645812,32.43953
2318,35.058582,25.291468
2319,4.4338326,-3.6598666
2320,-2.672168,-1.6613878
2321,-18.642368,-5.3235183
2322,-8.2734165,18.498075
2323,12.233198,51.696125
2324,24.904837,-44.45439
2325,3.881642,8.960227
2326,14.2973,22.46472
2327,-42.72688,23.5154
2328,-16.35724,-35.203506
2329,-11.843541,-9.42483
2330,-19.433466,-38.219482
2331,20.395378,-3.0445747
2332,-3.6964157,-2.6199098
2333,11.065759,27.452663
2334,17.308031,-12.667066
2335,-9.358502,12.891409
2336,-8.242375,-38.16362
2337,13.845431,-28.71368
2338,3.6992412,22.253754
2339,-27.619862,1.9056904
2340,31.893724,-8.462365
2341,14.970524,-30.965487
2342,14.253149,44.90735
2343,-34.682583,35.567444
2344,-8.6128,14.4887
2345,36.173805,21.10377
2346,-2.999051,-44.10552
2347,29.893135,7.72289
2348,-4.2677402,34.088734
2349,-3.277406,-42.324104
2350,-37.33388,33.218693
2351,-42.267166,-11.2435875
2352,11.146026,-19.455845
2353,23.177578,-6.427576
2354,18.896034,36.235886
2355,7.7854385,-21.557632
2356,27.765415,4.504593
2357,-28.657854,-23.288868
2358,4.610404,9.638535
2359,9.801116,42.883934
2360,-6.1323075,34.7897
2361,1.1842623,-35.00145
2362,-4.8836365,-28.92844
2363,-45.35866,-2.70376
2364,-17.263613,-13.172058
2365,-24.3257,-7.3687944
2366,-12.41507,-42.988605
2367,-31.445778,-17.338108
2368,-1.7386621,-9.832245
2369,-17.925167,-2.4187863
2370,14.304556,52.536003
2371,29.248266,-8.4101
2372,6.4934564,-8.364676
2373,-18.743288,-15.717394
2374,-10.334896,-32.84282
2375,4.842898,17.892109
2376,-9.822093,32.845707
2377,25.999514,38.604023
2378,-10.207212,44.02361
2379,-26.817953,-32.311897
2380,7.1538363,-19.501966
2381,22.263851,28.372362
2382,-14.950464,4.382133
2383,45.888542,-9.872863
2384,-2.1153066,54.1919
2385,-22.252153,-26.624445
2386,-33.097424,-19.06079
2387,13.984542,-2.9359493
2388,-26.459774,-13.828892
2389,5.9713783,0.8481454
2390,20.120043,16.815079
2391,-7.5532203,38.514748
2392,3.2366223,26.323404
2393,-16.83669,-38.628338
2394,10.995361,13.884461
2395,10.586616,31.950788
2396,-17.77794,-29.687952
2397,15.274296,29.18252
2398,-14.740957,-26.371487
2399,-1.6057822,1.5808629
2400,0.19792843,-28.401833
2401,-10.406237,43.918777
2402,-8.982146,-54.977764
2403,-16.782568,-4.512305
2404,-27.233442,17.127508
2405,-7.7882814,-49.966625
2406,-18.648687,-48.373005
2407,23.027712,10.240483
2408,20.460735,-36.31572
2409,21.219784,17.854202
2410,40.91836,-1.2282931
2411,-18.56346,-32.475117
2412,-23.303066,-26.779068
2413,42.571056,-13.915429
2414,20.16565,31.677044
2415,21.589579,-1.0089028
2416,-3.5434346,-32.563904
2417,-13.19026,-42.06639
2418,-15.528155,-32.69577
2419,-14.93993,50.629406
2420,20.7737,21.500479
2421,-28.872244,-29.889023
2422,27.812567,13.217906
2423,21.593822,0.9729935
2424,1.2995249,-34.80811
2425,-24.236675,-33.359592
2426,15.057682,41.896408
2427,-3.6627102,33.487648
2428,13.396729,16.109716
2429,22.532372,4.611534
2430,14.051289,32.395622
2431,2.0677412,-29.270603
2432,1.5773474,38.909683
2433,40.799557,-1.1111472
2434,21.994375,31.611313
2435,20.823788,15.244429
2436,-14.705646,-40.6805
2437,-0.9561662,18.532587
2438,-2.7804763,-32.559303
2439,2.5622888,6.2342906
2440,-7.788875,-42.999855
2441,-37.157566,17.534729
2442,2.5321774,4.763862
2443,-19.036299,-24.13169
2444,-7.047001,-42.200634
2445,43.266388,-9.09411
2446,-2.3465874,-24.22627
2447,-11.641259,31.511362
2448,-27.374014,-32.194782
2449,-20.572952,14.49923
2450,-27.456905,-31.949516
2451,17.763168,16.209564
2452,-15.291236,-10.270071
2453,-22.749249,13.660519
2454,14.083979,12.992009
2455,-10.79721,23.826784
2456,30.77115,-39.019283
2457,-5.0062046,-40.8474
2458,11.950996,-18.077951
2459,-19.54501,34.14339
2460,19.808329,1.2278415
2461,21.568102,-3.1759827
2462,-6.6887665,-39.948864
2463,1.7329661,-30.9485
2464,-17.631155,-6.3063045
2465,-21.560923,16.207047
2466,-2.467741,0.9125265
2467,24.911392,-44.442165
2468,33.676834,-3.8753922
2469,-28.042679,-1.5619181
2470,-20.349934,-14.435515
2471,24.65165,-38.99801
2472,-41.140038,-28.083876
2473,-2.1268394,-48.87532
2474,-9.780327,-7.237472
2475,-2.781038,-1.502859
2476,-3.2031493,-37.03969
2477,-21.842424,5.7900486
2478,1.758674,3.7264752
2479,1.022997,28.100197
2480,-17.648127,-29.605303
2481,-7.5781875,-6.964777
2482,-21.152466,-12.196689
2483,2.3541934,54.48409
2484,-11.563132,-35.356213
2485,1.3009404,-29.68343
2486,5.538995,-30.45692
2487,-33.258945,-1.8108114
2488,-3.9085674,50.457626
2489,11.267321,47.196556
2490,-0.45374724,1.9593343
2491,7.8224106,25.449442
2492,-6.358259,1.0578433
2493,14.796711,9.163444
2494,-13.737415,33.992615
2495,13.494195,23.71813
2496,19.216785,-41.968525
2497,-10.617417,-27.9312
2498,-16.885015,-11.231565
2499,-17.437122,-36.29834
2500,-8.724585,-1.1603751
2501,-23.215843,-23.570303
2502,0.8066666,27.045364
2503,-3.1762679,40.748814
2504,4.4462366,32.695644
2505,11.671821,30.538166
2506,15.844948,-19.643465
2507,-18.012531,-9.226131
2508,-15.72327,-36.006264
2509,5.710494,46.449356
2510,5.090331,34.531723
2511,-22.620003,10.147513
2512,-5.303749,-46.681137
2513,12.113529,-30.79997
2514,43.017887,19.642498
2515,-21.544209,14.796919
2516,21.115541,20.529215
2517,3.6071975,-9.381104
2518,13.763388,-13.447294
2519,9.103155,-21.632038
2520,-15.294135,-37.710358
2521,-34.681656,35.56299
2522,-18.749342,45.106136
2523,3.1889887,-28.224762
2524,19.83058,8.260791
2525,9.201982,-24.2952
2526,-22.405233,-33.94028
2527,11.866362,-46.068584
2528,35.805927,1.7049873
2529,5.8233886,35.528343
2530,24.051512,-15.906424
2531,-9.415166,41.572475
2532,-12.371739,-42.314526
2533,9.955565,22.871193
2534,-10.598187,44.181576
2535,26.295122,4.633558
2536,-1.303768,2.3976068
2537,22.119825,3.7898397
2538,43.94131,-12.022115
2539,14.316288,-36.282307
2540,-15.677622,-33.343655
2541,-6.489579,-0.52912897
2542,-8.699569,-38.872997
2543,20.432007,23.52792
2544,14.815278,1.3177772
2545,-1.3762661,33.61532
2546,-27.852287,-14.80823
2547,23.36778,19.013126
2548,23.28134,-6.345409
2549,29.789026,21.095943
2550,-0.6710322,-29.923996
2551,0.66799974,-12.209862
2552,36.04036,28.05454
2553,42.999653,19.6776
2554,24.283348,13.390367
2555,-20.63639,32.09116
2556,-10.149453,19.490406
2557,26.08891,34.872486
2558,-12.655302,-42.214672
2559,17.956524,16.93349
2560,-7.924548,19.483217
2561,31.104137,-9.96346
2562,19.855295,51.78916
2563,25.554144,26.326431
2564,-47.64735,7.8567176
2565,8.830745,31.787344
2566,2.639018,-35.30555
2567,-2.2284412,-35.104572
2568,28.87489,4.9063234
2569,44.186256,-13.248001
2570,0.18599461,39.05997
2571,-25.797932,-24.717203
2572,-33.872345,25.662115
2573,-10.262058,14.296697
2574,37.70851,-14.111511
2575,-23.207375,-34.215748
2576,22.108551,1.9658617
2577,6.566845,33.29514
2578,-12.566998,40.94748
2579,-20.777603,-16.33979
2580,11.793434,-39.820606
2581,22.192722,1.9533614
2582,-42.25702,8.144311
2583,-25.828382,18.810925
2584,-15.356519,6.586048
2585,-10.0933275,32.866966
2586,-4.449751,-27.553864
2587,-22.173954,-7.870428
2588,8.053713,-33.84815
2589,-13.334459,-4.8333554
2590,-10.422495,1.5279814
2591,-19.64563,10.250768
2592,25.490204,17.540466
2593,6.180424,30.822027
2594,12.455978,35.6133
2595,23.982561,-8.036179
2596,-27.258017,21.392317
2597,10.911169,-32.80877
2598,-20.207716,16.897247
2599,-6.2484446,-13.097169
2600,-12.696177,-28.846193
2601,13.164872,28.554352
2602,-14.830895,16.653545
2603,-29.745588,-40.071922
2604,-11.3604,8.170822
2605,-13.469785,-47.092686
2606,15.462149,30.960054
2607,-24.81961,2.256033
2608,19.272112,-34.456535
2609,-3.0296595,-11.6668825
2610,0.29339612,-31.769222
2611,7.129457,21.718763
2612,12.918077,-34.18934
2613,-16.675997,-37.441563
2614,-7.307338,-47.471092
2615,-7.0325623,8.23359
2616,-27.955046,-3.0477219
2617,15.996471,25.286076
2618,-31.286827,27.121958
2619,11.694137,20.063112
2620,-16.085796,8.684828
2621,-3.7696989,17.054066
2622,-15.791215,-43.856865
2623,-8.984419,-33.696285
2624,36.17755,21.135162
2625,-24.383669,1.6867172
2626,26.459885,2.5806997
2627,-5.8434787,0.42137724
2628,12.784046,52.833443
2629,9.999544,12.285021
2630,7.3175077,-25.201487
2631,14.401932,55.288387
2632,-37.861362,25.503208
2633,26.31559,15.89503
2634,23.882347,21.03254
2635,-1.8136975,-37.71373
2636,-17.669165,-43.648678
2637,-17.355005,-25.810818
2638,25.291718,9.65511
2639,14.442759,-31.21112
2640,-19.297235,42.977943
2641,-29.92818,14.200022
2642,-5.6743903,22.171618
2643,-18.890581,46.35872
2644,-35.847702,-26.49746
2645,-22.759184,-23.298592
2646,-20.627542,-25.954546
2647,-27.527857,0.45405737
2648,-0.92337054,-27.163172
2649,-20.276613,7.3772273
2650,-21.508871,37.107124
2651,-10.247868,-40.33942
2652,29.707233,-7.1575103
2653,-23.02222,-28.565325
2654,-7.728763,0.75554645
2655,-3.7655473,4.76988
2656,-5.347189,37.8727
2657,-8.22544,-44.05664
2658,10.79094,-45.938354
2659,9.359595,33.051235
2660,3.8358853,-5.167996
2661,9.0933485,-28.664293
2662,-19.585949,0.14704934
2663,-0.89993936,8.781566
2664,-13.467331,32.26221
2665,17.37048,24.80619
2666,-4.1520305,-27.437252
2667,12.435852,19.356087
2668,-22.048977,-36.22016
2669,-13.808544,12.816193
2670,44.32629,-9.640094
2671,-9.325943,8.088818
2672,-1.9182554,-8.207009
2673,22.747152,-15.434972
2674,-12.203826,33.197605
2675,-9.834195,-2.2920067
2676,-16.24819,-27.476168
2677,-8.998985,-38.901978
2678,-18.732645,-13.420286
2679,11.827874,-33.679054
2680,21.93716,12.275327
2681,20.237814,23.672699
2682,0.29878047,34.150917
2683,0.5827924,-46.654175
2684,23.28054,1.9450191
2685,-14.085005,-31.01857
2686,23.297789,28.128796
2687,-32.535027,29.73694
2688,13.93806,55.177532
2689,40.727245,14.142899
2690,-7.5592427,-12.249379
2691,-18.12539,-30.246862
2692,-4.1316237,2.8388305
2693,-17.184122,5.1831822
2694,32.353455,34.534378
2695,-29.198328,-14.9809265
2696,-2.9034684,18.425884
2697,-20.341652,-38.087757
2698,6.04726,-22.33522
2699,-3.331791,37.025867
2700,-3.161222,-10.29936
2701,7.840665,-28.828121
2702,12.673639,1.8867755
2703,-22.660122,38.932083
2704,16.750942,-5.6058702
2705,3.0883377,-8.283532
2706,13.261332,31.263968
2707,12.337277,-10.978712
2708,-17.330103,38.851246
2709,13.81492,33.986797
2710,16.816368,1.3819313
2711,10.721406,35.57721
2712,-1.1797062,-29.544619
2713,4.997752,-22.883461
2714,-6.8495226,-40.78228
2715,0.70097584,5.226395
2716,-33.668518,-19.683695
2717,3.9465716,-4.21074
2718,11.669598,43.43159
2719,17.481596,13.172662
2720,-12.556049,39.40983
2721,0.8918175,11.628507
2722,1.7276491,-9.591742
2723,20.990826,-31.909067
2724,-15.204757,46.596375
2725,-1.1765962,-2.1210816
2726,9.356768,23.692936
2727,-23.907368,-15.729703
2728,-0.9031954,-35.36681
2729,3.0529094,-5.9171014
2730,39.91743,10.687484
2731,7.9131694,-44.663437
2732,-13.6817465,47.856174
2733,26.136383,25.739414
2734,-30.23252,-7.464348
2735,30.102463,-34.420204
2736,12.740157,7.849275
2737,-2.7589455,-39.716167
2738,18.202791,-3.8366938
2739,6.5459924,-4.955456
2740,10.116762,21.044165
2741,33.26434,-29.018211
2742,-10.79337,32.639435
2743,27.22229,14.982078
2744,-14.618154,39.640236
2745,26.516863,2.704538
2746,-10.831015,-45.846737
2747,-18.681334,12.592482
2748,20.402029,-40.034496
2749,-17.692781,12.531165
2750,36.51427,7.087033
2751,-27.149666,21.38716
2752,-24.297821,-3.3511338
2753,-3.8833275,-34.21841
2754,-1.18055,-6.5308857
2755,-11.334877,29.073586
2756,-16.70724,-12.428944
2757,29.81381,42.992424
2758,-21.153584,-24.817593
2759,11.600571,36.146633
2760,35.027798,25.330439
2761,-2.0491269,20.225431
2762,24.020575,25.492067
2763,-18.169874,-6.376638
2764,17.637455,-33.389668
2765,11.781748,-40.580334
2766,-24.397884,18.996937
2767,-22.123013,-34.543327
2768,-17.595287,13.419317
2769,-40.994873,-24.777788
2770,-18.127907,4.8478446
2771,4.957717,-15.350565
2772,13.50145,-6.0852613
2773,-18.623543,-33.743557
2774,14.065985,8.896632
2775,-22.134808,17.82302
2776,12.52532,-36.883778
2777,6.778105,14.28699
2778,-17.834736,-38.371918
2779,-6.4083905,-12.806199
2780,0.66003513,26.565887
2781,-16.333231,-24.125696
2782,25.977116,12.640631
2783,28.673555,-27.001978
2784,-8.085816,24.799763
2785,46.00562,4.6191287
2786,-20.838505,-24.695328
2787,-27.048594,-9.9948435
2788,-6.7626405,-33.253983
2789,-25.036854,-25.927753
2790,-12.113157,43.697727
2791,0.6189179,-38.48135
2792,-12.334799,-13.098926
2793,9.5350275,29.940405
2794,-25.524803,-17.169367
2795,-21.706488,-9.423866
2796,12.134242,49.655285
2797,-3.2646456,-4.281126
2798,-10.28146,-39.78302
2799,-31.3364,-22.957275
2800,-13.314596,16.22524
2801,-6.781067,-35.629547
2802,-18.257507,-49.18303
2803,-8.001934,38.552444
2804,13.692984,17.289085
2805,-32.640015,-28.01733
2806,-18.169811,33.14144
2807,15.132543,20.925453
2808,13.221113,-10.402244
2809,-11.689662,8.799694
2810,2.567474,25.296747
2811,11.676992,-1.2230175
2812,41.699814,-2.218011
2813,-6.626465,30.091946
2814,-7.0847163,-42.15783
2815,-5.9159584,-7.5624156
2816,-2.2620673,-8.508713
2817,-21.876848,24.458105
2818,-13.02333,3.462184
2819,-6.151427,-32.99816
2820,-21.62881,-38.73713
2821,1.7868857,-8.424798
2822,25.383915,-3.8467174
2823,12.206762,-1.7298738
2824,28.70769,15.195046
2825,-17.070501,-26.138855
2826,2.4388866,24.779333
2827,33.65997,15.506022
2828,8.832082,37.895893
2829,12.84919,29.633362
2830,9.466292,28.807661
2831,-0.12930264,-29.732594
2832,-1.1737883,-9.014489
2833,-2.061947,11.089488
2834,-15.330113,-38.08317
2835,3.3930244,43.500664
2836,-3.5524323,-1.4019631
2837,1.6535612,-9.690651
2838,-16.564806,-42.049236
2839,19.255125,-3.978593
2840,-3.5805259,-1.0460529
2841,26.539165,-4.1488976
2842,8.888055,28.106037
2843,-5.8412824,34.05565
2844,28.59354,19.403858
2845,30.84135,26.112505
2846,-17.835142,13.87573
2847,-2.5661006,-28.962181
2848,-4.9254503,25.441484
2849,-22.12964,-30.507196
2850,25.68378,46.518566
2851,16.477808,-2.0463688
2852,12.575091,8.016359
2853,-4.831017,-0.8428624
2854,-45.322365,-0.16499072
2855,8.0567465,-2.7673078
2856,-7.589106,43.69079
2857,-5.519694,-39.056553
2858,2.8099213,-0.5900022
2859,-3.5949383,36.96639
2860,-45.687923,11.337347
2861,12.993575,-12.493792
2862,-30.735102,33.449135
2863,8.071494,-19.841166
2864,6.4568768,3.3780494
2865,12.914812,36.499733
2866,-18.889467,-24.519035
2867,-8.235907,-31.142675
2868,27.277683,23.02777
2869,-10.578365,23.946718
2870,-10.914211,3.962036
2871,-8.694816,10.8034115
2872,23.90931,27.794239
2873,-38.813873,12.2677355
2874,5.413385,-1.9916389
2875,-17.428417,-16.657415
2876,-6.8145103,-3.6870916
2877,1.2506125,-7.5568266
2878,7.896851,34.950867
2879,-6.030322,4.4685016
2880,42.23217,-12.992287
2881,7.6688204,7.267099
2882,-19.953896,12.386983
2883,6.131756,22.17874
2884,6.702656,-45.892693
2885,20.674316,32.150806
2886,7.7773175,-20.60827
2887,-0.7665762,-11.988042
2888,9.638202,14.811031
2889,23.81959,28.47233
2890,-34.306454,17.323885
2891,7.892246,1.8831308
2892,-20.525602,15.310462
2893,9.666324,-18.836113
2894,8.142416,27.884657
2895,8.032012,-33.862583
2896,-3.6605494,45.39323
2897,-9.343496,-48.669
2898,36.357124,27.961128
2899,-8.552987,30.568684
2900,19.062803,26.806189
2901,-28.18102,-32.545227
2902,5.801501,-36.75193
2903,-1.9934692,15.911595
2904,-4.727701,23.8541
2905,10.356712,35.618515
2906,-22.484993,-8.074566
2907,-17.955603,-27.674206
2908,5.482981,-33.86919
2909,13.967154,34.218887
2910,10.241303,-1.0353444
2911,-12.155577,-10.93684
2912,-14.7072935,-40.68862
2913,-1.2558016,50.428368
2914,-24.15239,11.154927
2915,-27.69252,32.53032
2916,-12.371154,37.222473
2917,5.276882,9.130494
2918,-44.284004,-9.401988
2919,-0.7177009,-9.240438
2920,-3.8088033,32.354496
2921,-31.358368,36.190575
2922,23.16802,-33.17964
2923,-29.930119,-23.780598
2924,-0.07576949,25.873663
2925,22.289566,3.2573395
2926,-24.977991,-11.740132
2927,18.879826,-14.505008
2928,21.426683,-16.671669
2929,2.4307406,34.969875
2930,-30.158575,-34.61342
2931,6.8983808,-1.4279227
2932,-20.91923,-39.66087
2933,-19.591463,-31.397137
2934,-15.301756,9.035124
2935,-23.653301,-37.614952
2936,-16.354582,17.454514
2937,-32.129143,22.709974
2938,-14.04946,-7.1067004
2939,-10.029343,37.147045
2940,-26.412724,-33.968845
2941,2.5349944,0.34082848
2942,16.698397,28.775545
2943,-1.4104972,18.31521
2944,-8.632691,36.209026
2945,-15.985236,-32.858356
2946,25.644363,-14.865612
2947,20.156986,31.655394
2948,-22.61299,-9.915984
2949,7.835595,17.816143
2950,23.641474,40.44213
2951,17.895935,-33.998287
2952,-20.733665,14.611957
2953,10.835322,-8.507101
2954,-23.567858,25.479162
2955,-27.43412,14.846047
2956,-9.397094,-2.4213054
2957,-0.9640485,-29.88684
2958,41.43465,-13.474577
2959,-22.891949,9.778633
2960,30.922884,12.200544
2961,-33.507904,-21.134014
2962,11.12066,0.38360026
2963,10.217626,-38.591255
2964,32.088573,-3.8033123
2965,3.3041692,1.4366505
2966,-7.735184,-5.529041
2967,7.294855,-19.341654
2968,4.27858,34.158566
2969,-1.5854285,35.969803
2970,30.926361,-7.7899165
2971,-26.536877,-13.533338
2972,37.625053,32.03447
2973,12.943936,-12.334142
2974,15.116026,-33.181046
2975,-6.086077,-8.907473
2976,-1.4886322,-29.343733
2977,-23.146137,39.53825
2978,-25.464445,-34.20354
2979,-1.1755011,-10.694542
2980,7.138978,-17.278349
2981,2.828186,18.226841
2982,1.0111941,-32.6308
2983,-2.243157,11.046085
2984,7.7547936,-16.96138
2985,-18.83709,-8.330381
2986,3.391083,-11.071739
